,Dyad,Session,Period,P1,P2,Time_begin,Time_end,Duration,SV_Tutor,SV_Tutee,PR_Tutor,PR_Tutee,SD_Tutor,SD_Tutee
5073,15,1,T1 ,,all right (inaudible),23:56.0,23:57.0,00:01.0,,,,,,
5074,15,1,T1 ,pause filler there's a bug over there,,23:58.0,23:59.0,00:01.0,,,,,,
5075,15,1,T1 ,pause filler that should be let's see,,23:59.0,24:01.0,00:02.0,,,,,,
5076,15,1,T1 ,three times fifteen is forty-eight so (inaudible),,24:01.0,24:06.0,00:05.0,,,,,,
5077,15,1,T1 ,,fifteen and two I mean yeah,24:06.0,24:09.0,00:03.0,,,,,,
5078,15,1,T1 ,,I think it's seven thirds right,24:09.0,24:15.0,00:06.0,,,,,,
5079,15,1,T1 ,three equals five,,24:15.0,24:18.0,00:03.0,,,,,,
5080,15,1,T1 ,oh then that would be a fifty forty-five,,24:18.0,24:20.0,00:02.0,,,,,,
5081,15,1,T1 ,oh no that would be a fifty twenty-five wait,,24:21.0,24:25.0,00:04.0,,,,,,
5082,15,1,T1 ,,,24:23.0,31:25.0,07:02.0,,,,,,
5083,15,1,T1 ,,,24:23.0,25:54.0,01:31.0,,,,,,
5084,15,1,T1 ,oh I did that wrong three sixteen thirty-two sixteen times three sixteen times three,,24:25.0,24:36.0,00:11.0,,,,,,
5085,15,1,T1 ,that should be fifty-two,,24:38.0,24:40.0,00:02.0,,,,,,
5086,15,1,T1 ,you have to be forty-five,,24:40.0,24:42.0,00:02.0,,,,,,
5087,15,1,T1 ,no I'm going to cry three four five,,24:42.0,24:48.0,00:06.0,,,,,,
5088,15,1,T1 ,but how is that more than in,,24:48.0,24:51.0,00:03.0,,,,,,
5089,15,1,T1 ,,are you okay,24:51.0,24:54.0,00:03.0,,,,,,
5090,15,1,T1 ,no (laughter) what happened to my pen,,24:54.0,24:58.0,00:04.0,,,,,,
5091,15,1,T1 ,I threw it,,24:58.0,25:01.0,00:03.0,,,,,,
5092,15,1,T1 ,,(inaudible),24:58.0,25:00.0,00:02.0,,,,,,
5093,15,1,T1 ,I'm sorry,,25:01.0,25:03.0,00:02.0,,,,,,
5094,15,1,T1 ,I'm a very useless person,,25:03.0,25:05.0,00:02.0,,,,,,
5095,15,1,T1 ,,(inaudible),25:05.0,25:07.0,00:02.0,,,,,,
5096,15,1,T1 ,did you figure it out,,25:05.0,25:10.0,00:05.0,,,,,,
5097,15,1,T1 ,,(inaudible) three seven all right,25:11.0,25:13.0,00:02.0,,,,,,
5098,15,1,T1 ,,what,25:13.0,25:13.0,00:00.0,,,,,,
5099,15,1,T1 ,what,,25:15.0,25:16.0,00:01.0,,,,,,
5100,15,1,T1 ,,what did you say,25:16.0,25:21.0,00:05.0,,,,,,
5101,15,1,T1 ,(inaudible),,25:20.0,25:21.0,00:01.0,,,,,,
5102,15,1,T1 ,no I drew a smiley face,,25:21.0,25:27.0,00:06.0,,,,,,
5103,15,1,T1 ,and it was like he has hair no,,25:27.0,25:30.0,00:03.0,,,,,,
5104,15,1,T1 ,wait your name is Olivia,,25:32.0,25:33.0,00:01.0,,,,,,
5105,15,1,T1 ,,Lilia,25:33.0,25:35.0,00:02.0,,,,,,
5106,15,1,T1 ,Lilia I was close,,25:35.0,25:36.0,00:01.0,,,,,,
5107,15,1,T1 ,,(inaudible),25:36.0,25:38.0,00:02.0,,,,,,
5108,15,1,T1 ,I was very,,25:37.0,25:45.0,00:08.0,,,,,,
5109,15,1,T1 ,very close I heard you say Olivia at first,,25:47.0,25:49.0,00:02.0,,,,,,
5110,15,1,T1 ,so it's just the girl,,25:49.0,25:52.0,00:03.0,,,,,,
5111,15,1,T1 ,I don't like girl hair,,25:53.0,25:54.0,00:01.0,,,,,,
5112,15,1,T1 ,,oh gosh I should get there,25:54.0,25:57.0,00:03.0,,,,,,
5113,15,1,T1 ,,,25:54.0,28:55.0,03:01.0,,,,,,
5114,15,1,T1 ,yeah my hair is naturally curly,,25:57.0,26:00.0,00:03.0,,,,,,
5115,15,1,T1 ,and I hate it so much,,26:00.0,26:02.0,00:02.0,,,,,,
5116,15,1,T1 ,,yeah I do,26:05.0,26:05.0,00:00.0,,,,,,
5117,15,1,T1 ,,I was (inaudible),26:05.0,26:05.0,00:00.0,,,,,,
5118,15,1,T1 ,yeah,,26:05.0,26:05.0,00:00.0,,,,,,
5119,15,1,T1 ,,(inaudible),26:05.0,26:06.0,00:01.0,,,,,,
5120,15,1,T1 ,it's like so silky smooth,,26:06.0,26:09.0,00:03.0,,,,,,
5121,15,1,T1 ,,I know it's (inaudible) too and (inaudible) go crazy,26:10.0,26:14.0,00:04.0,,,,,,
5122,15,1,T1 ,,sometimes it's silky,26:14.0,26:17.0,00:03.0,,,,,,
5123,15,1,T1 ,mm-hmm like I don't know,,26:17.0,26:18.0,00:01.0,,,,,,
5124,15,1,T1 ,what would be long with having straight hair straight hair,,26:18.0,26:24.0,00:06.0,,,,,,
5125,15,1,T1 ,,straight hair,26:24.0,26:26.0,00:02.0,,,,,,
5126,15,1,T1 ,yeah hair,,26:26.0,26:27.0,00:01.0,,,,,,
5127,15,1,T1 ,,(inaudible),26:26.0,26:29.0,00:03.0,,,,,,
5128,15,1,T1 ,hold on yes,,26:27.0,26:28.0,00:01.0,,,,,,
5129,15,1,T1 ,I'm writing on the board for once,,26:29.0,26:30.0,00:01.0,,,,,,
5130,15,1,T1 ,pause filler,,26:30.0,26:38.0,00:08.0,,,,,,
5131,15,1,T1 ,,(inaudible),26:35.0,26:36.0,00:01.0,,,,,,
5132,15,1,T1 ,that's seven,,26:41.0,26:41.0,00:00.0,,,,,,
5133,15,1,T1 ,,yeah it was seventy-nine,26:42.0,26:46.0,00:04.0,,,,,,
5134,15,1,T1 ,,it was also seventy-nine,26:46.0,26:52.0,00:06.0,,,,,,
5135,15,1,T1 ,uh yeah I think it's her,,26:52.0,26:54.0,00:02.0,,,,,,
5136,15,1,T1 ,,thanks (inaudible),26:54.0,26:55.0,00:01.0,,,,,,
5137,15,1,T1 ,thank you,,26:55.0,26:56.0,00:01.0,,,,,,
5138,15,1,T1 ,,okay pause filler (inaudible) what they tell us they're coming,26:56.0,27:02.0,00:06.0,,,,,,
5139,15,1,T1 ,(sfx) I don't know,,27:02.0,27:02.0,00:00.0,,,,,,
5140,15,1,T1 ,that song is stuck in my head,,27:02.0,27:05.0,00:03.0,,,,,,
5141,15,1,T1 ,,did you like your (inaudible),27:05.0,27:08.0,00:03.0,,,,,,
5142,15,1,T1 ,what,,27:08.0,27:09.0,00:01.0,,,,,,
5143,15,1,T1 ,no she didn't,,27:09.0,27:17.0,00:08.0,,,,,,
5144,15,1,T1 ,,(inaudible) there nice (inaudible),27:18.0,27:18.0,00:00.0,,,,,,
5145,15,1,T1 ,,(inaudible),27:18.0,27:19.0,00:01.0,,,,,,
5146,15,1,T1 ,thanks,,28:19.0,28:20.0,00:01.0,,,,,,
5147,15,1,T1 ,I can't eat these,,28:21.0,28:26.0,00:05.0,,,,,,
5148,15,1,T1 ,,(inaudible),28:25.0,28:30.0,00:05.0,,,,,,
5149,15,1,T1 ,because I have braces,,28:26.0,28:30.0,00:04.0,,,,,,
5150,15,1,T1 ,,(inaudible),28:30.0,28:33.0,00:03.0,,,,,,
5151,15,1,T1 ,no they told me I can't eat tacos,,28:31.0,28:36.0,00:05.0,,,,,,
5152,15,1,T1 ,,chocolates,28:37.0,28:38.0,00:01.0,,,,,,
5153,15,1,T1 ,tacos,,28:38.0,28:39.0,00:01.0,,,,,,
5154,15,1,T1 ,,like to eat taco like that taco,28:39.0,28:41.0,00:02.0,,,,,,
5155,15,1,T1 ,yeah they told me I can't eat tacos,,28:42.0,28:44.0,00:02.0,,,,,,
5156,15,1,T1 ,,(inaudible) and like I hate them the whole time,28:45.0,28:48.0,00:03.0,,,,,,
5157,15,1,T1 ,,and I hate (inaudible) like I'm not even there,28:48.0,28:53.0,00:05.0,,,,,,
5158,15,1,T1 ,I ate popcorn a lot,,28:53.0,28:54.0,00:01.0,,,,,,
5159,15,1,T1 ,that's my daily dose of corn vegetable,,28:56.0,29:00.0,00:04.0,,,,,,
5160,15,1,T1 ,,,28:56.0,30:34.0,01:38.0,,,,,,
5161,15,1,T1 ,I don't know but the only thing that,,29:00.0,29:09.0,00:09.0,,,,,,
5162,15,1,T1 ,I'm trying to think of something that I don't eat,,29:09.0,29:16.0,00:07.0,,,,,,
5163,15,1,T1 ,like did you say that you have braces,,29:16.0,29:23.0,00:07.0,,,,,,
5164,15,1,T1 ,oh did you already get them off,,29:23.0,29:27.0,00:04.0,,,,,,
5165,15,1,T1 ,how did they do that,,29:27.0,29:30.0,00:03.0,,,,,,
5166,15,1,T1 ,,I don't know,29:30.0,29:34.0,00:04.0,,,,,,
5167,15,1,T1 ,,but I was (inaudible),29:34.0,29:36.0,00:02.0,,,,,,
5168,15,1,T1 ,,I think they have this (inaudible),29:36.0,29:38.0,00:02.0,,,,,,
5169,15,1,T1 ,sorry I thought you were done,,29:39.0,29:40.0,00:01.0,,,,,,
5170,15,1,T1 ,,oh (inaudible) it's like (inaudible),29:40.0,29:50.0,00:10.0,,,,,,
5171,15,1,T1 ,it's like a plywood my goodness distressing,,29:50.0,29:58.0,00:08.0,,,,,,
5172,15,1,T1 ,,I think (inaudible),29:58.0,29:59.0,00:01.0,,,,,,
5173,15,1,T1 ,no,,29:59.0,29:59.0,00:00.0,,,,,,
5174,15,1,T1 ,,oh they have (inaudible),29:59.0,30:00.0,00:01.0,,,,,,
5175,15,1,T1 ,no it was just the pressure,,30:00.0,30:05.0,00:05.0,,,,,,
5176,15,1,T1 ,like there are the papers between pressure and main,,30:05.0,30:09.0,00:04.0,,,,,,
5177,15,1,T1 ,and it's like a,,30:09.0,30:13.0,00:04.0,,,,,,
5178,15,1,T1 ,,(inaudible),30:09.0,30:26.0,00:17.0,,,,,,
5179,15,1,T1 ,it sounds a little painful,,30:13.0,30:20.0,00:07.0,,,,,,
5180,15,1,T1 ,I found it,,30:20.0,30:23.0,00:03.0,,,,,,
5181,15,1,T1 ,the raspberry raspberry is great,,30:23.0,30:27.0,00:04.0,,,,,,
5182,15,1,T1 ,,I think mine (inaudible),30:27.0,30:31.0,00:04.0,,,,,,
5183,15,1,T1 ,I don't put out there,,30:31.0,30:37.0,00:06.0,,,,,,
5184,15,1,T1 ,,(inaudible),30:33.0,30:34.0,00:01.0,,,,,,
5185,15,1,T1 ,,,30:38.0,31:25.0,00:47.0,,,,,,
5186,15,1,T1 ,are you doing it or stuck in the back by,,30:38.0,30:46.0,00:08.0,,,,,,
5187,15,1,T1 ,are you doing anything after this,,30:49.0,30:55.0,00:06.0,,,,,,
5188,15,1,T1 ,no I can't go home and sleep,,30:55.0,31:01.0,00:06.0,,,,,,
5189,15,1,T1 ,,(inaudible),30:57.0,31:01.0,00:04.0,,,,,,
5190,15,1,T1 ,,sleep,31:01.0,31:01.0,00:00.0,,,,,,
5191,15,1,T1 ,it's what I do all day,,31:02.0,31:04.0,00:02.0,,,,,,
5192,15,1,T1 ,,(inaudible),31:05.0,31:07.0,00:02.0,,,,,,
5193,15,1,T1 ,sure why not,,31:07.0,31:12.0,00:05.0,,,,,,
5194,15,1,T1 ,,(inaudible),31:10.0,31:21.0,00:11.0,,,,,,
5195,15,1,T1 ,I was going to say like,,31:12.0,31:18.0,00:06.0,,,,,,
5196,15,1,T1 ,have you ever had double tea,,31:19.0,31:22.0,00:03.0,,,,,,
5197,15,1,T1 ,it's really good,,31:22.0,31:25.0,00:03.0,,,,,,
5198,15,1,T1 ,it's like flavored milk but delicious,,31:25.0,31:30.0,00:05.0,,,,,,
5199,15,1,T1 ,I was like,,31:30.0,31:32.0,00:02.0,,,,,,
5200,15,1,T1 ,there's a place down where are we right now,,31:33.0,31:39.0,00:06.0,,,,,,
5201,15,1,T1 ,,Oakland,31:39.0,31:39.0,00:00.0,,,,,,
5202,15,1,T1 ,,(inaudible),31:39.0,31:43.0,00:04.0,,,,,,
5203,15,1,T1 ,Oakland okay yeah,,31:41.0,31:43.0,00:02.0,,,,,,
5204,15,1,T1 ,there's a place called Chicken and Bubbly down by pause filler campus and,,31:44.0,31:52.0,00:08.0,,,,,,
5205,15,1,T1 ,pause filler the pause filler theater is really good,,31:52.0,31:58.0,00:06.0,,,,,,
5206,15,1,T1 ,and there's really good chicken there too,,31:59.0,32:08.0,00:09.0,,,,,,
5207,15,1,T1 ,,(inaudible),32:06.0,32:12.0,00:06.0,,,,,,
5208,15,1,T1 ,that's true,,32:08.0,32:13.0,00:05.0,,,,,,
5209,15,1,T1 ,I didn't think of that,,32:13.0,32:15.0,00:02.0,,,,,,
5210,15,1,T1 ,,just (inaudible),32:16.0,32:19.0,00:03.0,,,,,,
5211,15,1,T1 ,do you want to see if we can do that,,32:19.0,32:23.0,00:04.0,,,,,,
5212,15,1,S2 ,,,32:21.0,38:04.0,05:43.0,,,,,,
5213,15,1,S2 ,,(inaudible),32:21.0,32:25.0,00:04.0,,,,,,
5214,15,1,S2 ,you came here with your dad,,32:25.0,32:30.0,00:05.0,,,,,,
5215,15,1,S2 ,,he works here,32:30.0,32:32.0,00:02.0,,,,,,
5216,15,1,S2 ,(inaudible) I know my dad,,32:33.0,32:38.0,00:05.0,,,,,,
5217,15,1,S2 ,my jaw is popped,,32:38.0,32:39.0,00:01.0,,,,,,SD
5218,15,1,S2 ,it hurts,,32:40.0,32:40.0,00:00.0,,,,,,
5219,15,1,S2 ,that's the only thing I don't like about braces,,32:41.0,32:46.0,00:05.0,,,,,,SD
5220,15,1,S2 ,is that I guess whenever you eat,,32:46.0,32:48.0,00:02.0,,,,,,
5221,15,1,S2 ,I know the cement is supposed to like grip on but it loose anyways,,32:48.0,32:56.0,00:08.0,,,,,,
5222,15,1,S2 ,but it does,,32:56.0,32:58.0,00:02.0,,,,,,
5223,15,1,S2 ,I don't know what it does,,32:58.0,33:02.0,00:04.0,,,,,,
5224,15,1,S2 ,,(inaudible),33:02.0,33:10.0,00:08.0,,,,,,
5225,15,1,S2 ,but it just pops,,33:03.0,33:06.0,00:03.0,,,,,,
5226,15,1,S2 ,it hurts,,33:07.0,33:10.0,00:03.0,,,,,,SD
5227,15,1,S2 ,pause filler I would binge eat ice just,,33:10.0,33:14.0,00:04.0,,,,,,SD
5228,15,1,S2 ,I don't know why,,33:14.0,33:15.0,00:01.0,,,,,,
5229,15,1,S2 ,it's ice I (sfx),,33:15.0,33:16.0,00:01.0,,,,,,
5230,15,1,S2 ,I eat like six trays of it for some reason I (inaudible) and the bottom like here,,33:16.0,33:27.0,00:11.0,,,,,,SD
5231,15,1,S2 ,I don't need a few off,,33:27.0,33:27.0,00:00.0,,,,,,
5232,15,1,S2 ,I'm sorry but no,,33:27.0,33:29.0,00:02.0,,,,,,
5233,15,1,S2 ,it just pop off,,33:29.0,33:32.0,00:03.0,,,,,,
5234,15,1,S2 ,and it was like I could flip it over,,33:32.0,33:41.0,00:09.0,,,,,,
5235,15,1,S2 ,I'm right back,,34:33.0,34:36.0,00:03.0,,,,,,
5236,15,1,S2 ,now I am,,34:36.0,34:37.0,00:01.0,,,,,,
5237,15,1,S2 ,,I know like uh-oh,34:37.0,34:37.0,00:00.0,,,,,,
5238,15,1,S2 ,why does he do that,,34:37.0,34:43.0,00:06.0,,,,,,
5239,15,1,S2 ,,okay are you in like this,34:43.0,34:46.0,00:03.0,,,,,,
5240,15,1,S2 ,yeah,,34:46.0,34:46.0,00:00.0,,,,,,
5241,15,1,S2 ,,okay so put your (inaudible),34:47.0,34:49.0,00:02.0,,,,,,
5242,15,1,S2 ,,it's part of down path,34:50.0,34:52.0,00:02.0,,,,,,
5243,15,1,S2 ,okay,,34:52.0,34:53.0,00:01.0,,,,,,
5244,15,1,S2 ,,(inaudible) is above like just like the bare hand the circles do you see the circles,34:53.0,35:05.0,00:12.0,,,,,,
5245,15,1,S2 ,mm-hmm,,35:04.0,35:11.0,00:07.0,,,,,,
5246,15,1,S2 ,,okay so you just (inaudible),35:05.0,35:08.0,00:03.0,,,,,,
5247,15,1,S2 ,,and just link yourself and like,35:09.0,35:14.0,00:05.0,,,,,,
5248,15,1,S2 ,,I don't know I,35:14.0,35:15.0,00:01.0,,,,,,
5249,15,1,S2 ,oh my god I was not expecting that,,35:15.0,35:19.0,00:04.0,,,,,,
5250,15,1,S2 ,,I see,35:19.0,35:21.0,00:02.0,,,,,,
5251,15,1,S2 ,,okay so but add it (inaudible),35:21.0,35:23.0,00:02.0,,,,,,
5252,15,1,S2 ,,and allow the mouse (inaudible),35:24.0,35:25.0,00:01.0,,,,,,
5253,15,1,S2 ,am I doing it,,35:27.0,35:28.0,00:01.0,,,,,,
5254,15,1,S2 ,,yeah plus (inaudible),35:30.0,35:31.0,00:01.0,,,,,,
5255,15,1,S2 ,that sucks not a three,,35:33.0,35:36.0,00:03.0,,,,,,
5256,15,1,S2 ,but give me a minute,,35:36.0,35:38.0,00:02.0,,,,,,
5257,15,1,S2 ,and it will be,,35:38.0,35:39.0,00:01.0,,,,,,
5258,15,1,S2 ,I couldn't just draw like that,,35:39.0,35:42.0,00:03.0,,,,,,
5259,15,1,S2 ,what if I turn off Y to do that,,35:43.0,35:45.0,00:02.0,,,,,,
5260,15,1,S2 ,,oh you know what,35:45.0,35:46.0,00:01.0,,,,,,
5261,15,1,S2 ,,could you just (inaudible),35:48.0,35:49.0,00:01.0,,,,,,
5262,15,1,S2 ,,(inaudible),35:49.0,35:57.0,00:08.0,,,,,,
5263,15,1,S2 ,oh what can I do,,35:50.0,35:52.0,00:02.0,,,,,,
5264,15,1,S2 ,I clicked something,,35:52.0,35:57.0,00:05.0,,,,,,
5265,15,1,S2 ,,oh,35:57.0,35:57.0,00:00.0,,,,,,
5266,15,1,S2 ,hold on,,35:57.0,35:58.0,00:01.0,,,,,,
5267,15,1,S2 ,,(inaudible) your laptop,35:58.0,35:59.0,00:01.0,,,,,,
5268,15,1,S2 ,pause filler this laptop,,35:59.0,36:00.0,00:01.0,,,,,,
5269,15,1,S2 ,,yeah are you using a laptop,36:01.0,36:02.0,00:01.0,,,,,,
5270,15,1,S2 ,no just the desktop,,36:02.0,36:04.0,00:02.0,,,,,,
5271,15,1,S2 ,,is there a keyboard in front of you,36:04.0,36:05.0,00:01.0,,,,,,
5272,15,1,S2 ,the keyboard is,,36:05.0,36:06.0,00:01.0,,,,,,
5273,15,1,S2 ,oh I'm on the top,,36:06.0,36:08.0,00:02.0,,,,,,
5274,15,1,S2 ,but it's hooked up to the laptop,,36:08.0,36:10.0,00:02.0,,,,,,
5275,15,1,S2 ,so that makes sense,,36:11.0,36:13.0,00:02.0,,,,,,
5276,15,1,S2 ,,(inaudible) on the desktop,36:13.0,36:15.0,00:02.0,,,,,,
5277,15,1,S2 ,yeah,,36:15.0,36:15.0,00:00.0,,,,,,
5278,15,1,S2 ,,it's like you can use laptop,36:16.0,36:22.0,00:06.0,,,,,,
5279,15,1,S2 ,,but there's like on the left (inaudible),36:24.0,36:29.0,00:05.0,,,,,,
5280,15,1,S2 ,okay it's a lot better,,36:29.0,36:32.0,00:03.0,,,,,,
5281,15,1,S2 ,,it's okay,36:32.0,36:34.0,00:02.0,,,,,,
5282,15,1,S2 ,yeah,,36:35.0,36:35.0,00:00.0,,,,,,
5283,15,1,S2 ,,okay (inaudible),36:35.0,36:35.0,00:00.0,,,,,,
5284,15,1,S2 ,oh my god (laughter) this is a three,,36:36.0,36:39.0,00:03.0,,,,,,
5285,15,1,S2 ,just go with it,,36:39.0,36:42.0,00:03.0,,,,,,
5286,15,1,S2 ,,(inaudible),36:40.0,36:42.0,00:02.0,,,,,,
5287,15,1,S2 ,that turns out twenty-plus three x equals twenty-five (laughter),,36:43.0,36:48.0,00:05.0,,,,,,
5288,15,1,S2 ,I don't know why,,36:48.0,37:01.0,00:13.0,,,,,,
5289,15,1,S2 ,it looks like a warm going over,,37:01.0,37:03.0,00:02.0,,,,,,
5290,15,1,S2 ,,(inaudible),37:04.0,37:05.0,00:01.0,,,,,,
5291,15,1,S2 ,,yeah (inaudible),37:05.0,37:05.0,00:00.0,,,,,,
5292,15,1,S2 ,I'm writing much more choking on Skittles at the same time,,37:05.0,37:32.0,00:27.0,,,,,,
5293,15,1,S2 ,,that's right,37:34.0,37:35.0,00:01.0,,,,,,
5294,15,1,S2 ,very fun how old are you,,37:35.0,37:37.0,00:02.0,,,,,,
5295,15,1,S2 ,,I'm thirteen,37:37.0,37:39.0,00:02.0,,,,,,
5296,15,1,S2 ,I'm twelve,,37:39.0,37:42.0,00:03.0,,,,,,
5297,15,1,S2 ,,you're twelve,37:42.0,37:45.0,00:03.0,,,,,,
5298,15,1,S2 ,,you're eighth grade,37:45.0,37:48.0,00:03.0,,,,,,
5299,15,1,S2 ,mm-hmm,,37:47.0,37:55.0,00:08.0,,,,,,
5300,15,1,S2 ,,how is that possible,37:49.0,37:55.0,00:06.0,,,,,,
5301,15,1,S2 ,I skipped sixth,,37:55.0,37:58.0,00:03.0,,,,,,
5302,15,1,S2 ,,oh that's fun,37:58.0,37:58.0,00:00.0,,,,,,
5303,15,1,S2 ,,(inaudible),37:58.0,37:59.0,00:01.0,,,,,,
5304,15,1,S2 ,,I'm turning fourteen actually,38:00.0,38:05.0,00:05.0,,,,,,
5305,15,1,S2 ,oh happy early birthday,,38:06.0,38:10.0,00:04.0,,,,,,
5306,15,1,S2 ,I was going to say,,38:10.0,38:14.0,00:04.0,,,,,,
5307,15,1,S2 ,,(inaudible),38:11.0,38:17.0,00:06.0,,,,,,
5308,15,1,S2 ,I'm turning fourteen until I know,,38:14.0,38:22.0,00:08.0,,,,,,
5309,15,1,S2 ,I'm turning thirteen in July,,38:22.0,38:31.0,00:09.0,,,,,,
5310,15,1,S2 ,I'm turning thirteen oh (inaudible) on the table,,38:31.0,38:35.0,00:04.0,,,,,,
5311,15,1,S2 ,(inaudible),,38:35.0,38:35.0,00:00.0,,,,,,
5312,15,1,S2 ,pause filler I don't think so why,,38:35.0,38:39.0,00:04.0,,,,,,
5313,15,1,S2 ,so it's just five,,38:39.0,38:41.0,00:02.0,,,,,,
5314,15,1,S2 ,,okay I think (inaudible),38:41.0,38:41.0,00:00.0,,,,,,
5315,15,1,S2 ,it sounds like me,,38:41.0,38:46.0,00:05.0,,,,,,
5316,15,1,S2 ,,pause filler (inaudible) for a second (inaudible) just you it feels pause filler (inaudible),38:46.0,38:50.0,00:04.0,,,,,,
5317,15,1,S2 ,,because then you will have (inaudible) which is (inaudible),38:50.0,38:55.0,00:05.0,,,,,,
5318,15,1,S2 ,,so you have twenty-three plus one,38:56.0,39:04.0,00:08.0,,,,,,
5319,15,1,S2 ,,and you do it,39:04.0,39:05.0,00:01.0,,,,,,
5320,15,1,S2 ,oh yeah so it will just be twenty-four and y then right,,39:05.0,39:13.0,00:08.0,,,,,,
5321,15,1,S2 ,,it's twenty plus y,39:13.0,39:15.0,00:02.0,,,,,,
5322,15,1,S2 ,,you have this,39:15.0,39:16.0,00:01.0,,,,,,
5323,15,1,S2 ,oh yeah yeah yeah I'm sorry,,39:16.0,39:18.0,00:02.0,,,,,,
5324,15,1,S2 ,it's y,,39:18.0,39:18.0,00:00.0,,,,,,
5325,15,1,S2 ,,(inaudible) negative y because it doesn't do anything anymore,39:18.0,39:29.0,00:11.0,,,,,,
5326,15,1,T2 ,,,39:18.0,00:20.0,###############################################################################################################################################################################################################################################################,,,,,,
5327,15,1,T2 ,,,39:19.0,42:35.0,03:16.0,,,,,,
5328,15,1,T2 ,,yeah then twenty-eight equals twenty-three,39:29.0,39:35.0,00:06.0,,,,,,
5329,15,1,T2 ,,right now you want to subtract twenty-three,39:35.0,39:42.0,00:07.0,,,,,,
5330,15,1,T2 ,,you got to subtract twenty-three (inaudible),39:42.0,39:49.0,00:07.0,,,,,,
5331,15,1,T2 ,with that point you have to move one side to the other side,,39:49.0,40:07.0,00:18.0,,,,,,
5332,15,1,T2 ,,(inaudible) y but it won't be a y,40:07.0,40:11.0,00:04.0,,,,,,
5333,15,1,T2 ,,because it's recently there (inaudible),40:12.0,40:22.0,00:10.0,,,,,,
5334,15,1,T2 ,okay twelve minus twenty-three,,40:25.0,40:38.0,00:13.0,,,,,,
5335,15,1,T2 ,,mm-hmm try to get the y,40:38.0,40:45.0,00:07.0,,,,,,
5336,15,1,T2 ,,and keep the y (inaudible) must be a y (inaudible) twenty-eight minus twenty-three,40:46.0,40:58.0,00:12.0,,,,,,
5337,15,1,T2 ,negative five equals y,,40:59.0,41:00.0,00:01.0,,,,,,
5338,15,1,T2 ,,(inaudible) oops sorry,41:00.0,41:01.0,00:01.0,,,,,,
5339,15,1,T2 ,we're the same,,41:01.0,41:01.0,00:00.0,,,,,,
5340,15,1,T2 ,,all right you know what should you do,41:01.0,41:05.0,00:04.0,,,,,,
5341,15,1,T2 ,pause filler maybe (inaudible),,41:05.0,41:06.0,00:01.0,,,,,,
5342,15,1,T2 ,,should I put like,41:06.0,41:10.0,00:04.0,,,,,,
5343,15,1,T2 ,,you know what no,41:10.0,41:12.0,00:02.0,,,,,,
5344,15,1,T2 ,,should I put the k over with the other k,41:12.0,41:16.0,00:04.0,,,,,,
5345,15,1,T2 ,no you know I just make this haze weird,,41:16.0,41:20.0,00:04.0,,,,,,
5346,15,1,T2 ,,(inaudible) okay,41:22.0,41:22.0,00:00.0,,,,,,
5347,15,1,T2 ,oh that's right,,41:22.0,41:23.0,00:01.0,,,,,,
5348,15,1,T2 ,I'm done,,41:23.0,41:24.0,00:01.0,,,,,,
5349,15,1,T2 ,all right I just brought two,,41:24.0,41:30.0,00:06.0,,,,,,
5350,15,1,T2 ,I'm not and what would the backwards,,41:30.0,41:36.0,00:06.0,,,,,,
5351,15,1,T2 ,I don't care,,41:36.0,41:40.0,00:04.0,,,,,,
5352,15,1,T2 ,,two and then plus thirty-six,41:43.0,41:51.0,00:08.0,,,,,,
5353,15,1,T2 ,equals negative fourteen,,41:51.0,41:54.0,00:03.0,,,,,,
5354,15,1,T2 ,,yeah (inaudible),41:54.0,41:55.0,00:01.0,,,,,,
5355,15,1,T2 ,so then I can do minus thirty-six right,,41:55.0,42:03.0,00:08.0,,,,,,
5356,15,1,T2 ,,yup,42:03.0,42:03.0,00:00.0,,,,,,
5357,15,1,T2 ,(inaudible) let me take here,,42:04.0,42:15.0,00:11.0,,,,,,
5358,15,1,T2 ,hope you make it fifty yeah yeah,,42:18.0,42:25.0,00:07.0,,,,,,
5359,15,1,T2 ,negative four plus wait negative fifty equals two k,,42:31.0,42:41.0,00:10.0,,,,,,
5360,15,1,T2 ,,,42:35.0,46:23.0,03:48.0,,,,,,
5361,15,1,T2 ,I'm going to have to divide it by two right,,42:41.0,42:48.0,00:07.0,,,,,,
5362,15,1,T2 ,,mm-hmm,42:41.0,42:47.0,00:06.0,,,,,,
5363,15,1,T2 ,okay so it's oh is that a negative,,42:49.0,42:55.0,00:06.0,,,,,,
5364,15,1,T2 ,is it still negative,,42:56.0,42:59.0,00:03.0,,,,,,
5365,15,1,T2 ,,well this was a negative,42:59.0,43:02.0,00:03.0,,,,,,
5366,15,1,T2 ,if I had to divide it by twos,,43:02.0,43:08.0,00:06.0,,,,,,
5367,15,1,T2 ,and fifty is still negative,,43:08.0,43:11.0,00:03.0,,,,,,
5368,15,1,T2 ,,fifty negative fifty minus two then one like two times (inaudible) negative,43:11.0,43:17.0,00:06.0,,,,,,
5369,15,1,T2 ,okay so negative twenty-five,,43:17.0,43:23.0,00:06.0,,,,,,
5370,15,1,T2 ,,yeah because we put negative,43:23.0,43:30.0,00:07.0,,,,,,
5371,15,1,T2 ,,twenty-five is a negative,43:30.0,43:32.0,00:02.0,,,,,,
5372,15,1,T2 ,this is a five,,43:32.0,43:33.0,00:01.0,,,,,,
