Dyad,Session,Period,Problem,Correctness,Rapport Level,Time_begin,Time_end,P1,P2,DQ_Tutor,DQ_Tutee,SQ_Tutor,SQ_Tutee,KB_Tutor,KB_Tutee,KT_Tutor,KT_Tutee,MC_Tutor,MC_Tutee,PR_Tutor,PR_Tutee,SD_Tutor,SD_Tutee,SV_Tutor,SV_Tutee,HD_Tutor,HD_Tutee
8,2,T1 ,3,0.0,4,00:10:44.300000,00:10:46.900000,,so that's two hundred ten divided by two,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,3,0.0,2,00:10:48.100000,00:10:53.300000,twenty-two,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,3,0.0,2,00:10:54.700000,00:11:07.100000,,so you got in the end one hundred five,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,3,0.0,2,00:11:07.400000,00:11:18.600000,,yeah times don't mind what's right there but okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:11:22.500000,00:13:11.200000,,,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,4,00:11:22.600000,00:11:23.200000,,okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,4,00:11:23.200000,00:11:23.600000,thirteen oh,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,4,1.0,4,00:11:23.600000,00:11:28.400000,so do we still add thirteen to both sides,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,4,00:11:28.400000,00:11:28.500000,,no,,,,,,,IF,,,,,,,,,,,
8,2,T1 ,4,1.0,4,00:11:28.500000,00:11:35.400000,,since this is positive you subtract thirteen to both sides,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:11:38.300000,00:12:04,,because you want to get rid of this,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:04.800000,00:12:08.400000,,it's thirty-one,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:09.200000,00:12:09.800000,is it,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:10.500000,00:12:10.700000,,yeah,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:12.300000,00:12:12.600000,oh,,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:17.700000,00:12:19.700000,,okay seven times that equals,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:22.400000,00:12:25.400000,,one half x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:25.400000,00:12:41.100000,,and then this is as simple as just x equals two one times thirty-one,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:41.200000,00:12:45,,so what does x equal,,,RS,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,2,00:12:45.400000,00:12:46.500000,x equal,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:12:50,00:12:52.800000,okay x equals,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:12:52.800000,00:12:53.900000,pause filler is that multiply,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:12:54.400000,00:12:55.400000,,yeah it's multiply sorry,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:13:01.500000,00:13:02.500000,sixty-two,,,,,CA,,,,A,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:13:02.600000,00:13:02.900000,,yeah,,,,,,,,,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:13:04.200000,00:13:07,x equals,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,4,1.0,3,00:13:10.100000,00:13:11.100000,,awesome,,,,,,,CF,,,,UL,,,,,,,
8,2,T1 ,4,1.0,3,00:13:11.100000,00:13:16.700000,they just like to come before,,,,,,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:11.300000,00:15:29.100000,,,,,,,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:16.700000,00:13:20.700000,,yeah and that's basically the same idea,,,,,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:13:22.300000,00:13:25.900000,,since this is negative you are adding this time,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:28.800000,00:13:53,pause filler six time thirty-one,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:54.600000,00:13:54.800000,wow,,,,,,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:55.800000,00:13:57.100000,forty-seven,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:13:57.200000,00:14:02.500000,,yeah and this one kind of sucks because you have to multiply that by,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:14:04,00:14:04.800000,nineteen,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:14:04.800000,00:14:07.700000,so this is nineteen over six,,,,,CA,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:14:07.800000,00:14:08.700000,,what,,,OSQ,,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:14:09.100000,00:14:11.800000,is it nineteen over six,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:14:12,00:14:17.700000,,no because when you're adding it this is not affected by that,,,,,ER,,IF,,,,,,,,,,,
8,2,T1 ,5,1.0,4,00:14:18.400000,00:14:26.500000,,so when you add sixteen here it only affects that,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,4,00:14:26.900000,00:14:29,,so it only just gets rid of that,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,4,00:14:29,00:14:35.900000,,so you have forty-seven equals three six time x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,5,1.0,4,00:14:38.600000,00:14:42.800000,so forty-six times three over forty-seven times three,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,4,00:14:43.700000,00:14:50.100000,,it's forty-seven times six because you're dividing by three,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:14:51,00:14:58.300000,,six plus means you're multiplying by six thirds,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:15:06.800000,00:15:14,yeah and then that is all over three,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:15:14.900000,00:15:15.900000,six,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:15:16.100000,00:15:16.300000,,three,,,,,,,IF,,,,,,,,,,,
8,2,T1 ,5,1.0,2,00:15:16.300000,00:15:20.800000,,because you have times yeah,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,5,1.0,3,00:15:22.700000,00:15:25.500000,,and that should go in equally yeah,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:15:29.800000,00:17:42.700000,,,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:29.900000,00:15:36.400000,that's the (inaudible) one,,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:36.900000,00:15:43.800000,,yeah this one shouldn't be too hard,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:44.300000,00:15:44.800000,,let's see,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:45.100000,00:15:47.900000,,pause filler since this is positive we're going to subtract that,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:48.300000,00:15:51.400000,,and we're going to get a negative answer because that's negative,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:53.200000,00:15:55.800000,,so you want to do this part,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:55.800000,00:15:58,ninety-seven minus eighteen,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:58.800000,00:15:59.500000,,minus forty-eight,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:15:59.500000,00:16:01.800000,oh it's minus forty-eight,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:16:01.800000,00:16:02.100000,,yeah,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,5,00:16:04.600000,00:16:24.800000,so forty-five oh,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,6,0.0,5,00:16:24.800000,00:16:34.700000,,what okay okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:16:36.700000,00:16:52.300000,you know it would be forty-nine because it's forty-nine time twelve,,,,,,,,,SP,,,,,,,,,IDQ,
8,2,T1 ,6,0.0,3,00:16:52.300000,00:16:56.400000,,so it would be forty-nine times five over twelve,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:16:57,00:16:57.800000,,and it's negative,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:16:57.800000,00:17:11.900000,,so forty-nine times five over twelve equals y,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,3,00:17:13.200000,00:17:18.600000,,and then you're just going to this is here,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:18.700000,00:17:22.400000,this is forty-five,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:22.400000,00:17:27.900000,,over so it's two forty-five all over twelve,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:27.900000,00:17:29,,that doesn't go any equally,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:29,00:17:30.600000,,so that's just there,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:32.500000,00:17:37.600000,,yeah that's the answer to that,,,,,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:38.100000,00:17:39.500000,do we stop answering,,,,,OSQ,,,,,,,,,,,,,,
8,2,T1 ,6,0.0,2,00:17:39.500000,00:17:41.200000,,pause filler I think if we do it will tell us,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:17:43,00:20:07.700000,,,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:17:43.100000,00:17:46.200000,,I don't like this one okay so,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:17:46.800000,00:17:55.200000,,so I'm going to rewrite this,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:17:55.200000,00:17:56.900000,,you have negative six,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:17:57.100000,00:17:59.900000,,just make eleven make a little more sense,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:18:00.700000,00:18:14.700000,,minus sixty-one equals twenty-five plus seven over seven y because seven over seven equals one,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:18:14.800000,00:18:19.700000,,so that makes it easier to do stuff between these two,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,7,0.0,5,00:18:28.200000,00:18:30.800000,this is thirty-six,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,7,0.0,5,00:18:31.800000,00:18:39.500000,,yeah okay so what you want to do is you want to get the twenty-five over here,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,5,00:18:41.400000,00:18:45.200000,,and this over here,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,5,00:18:47.700000,00:18:49.400000,,for either way but,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:18:53.100000,00:18:59.700000,,so how you would so that is subtract twenty-five from both sides,,,RS,,,,SP,,,,,,,,,,,IDQ
8,2,T1 ,7,0.0,4,00:18:59.700000,00:19:08,,you have negative six seven y minus,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,4,00:19:08.300000,00:19:16.200000,,what's that eighty-six equals y,,,OSQ,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:17.300000,00:19:25.300000,,and then you can add six sevenths y to both sides,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:26.500000,00:19:31.300000,,and so you have negative eighty-six equals,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:32.100000,00:19:37.100000,,and since this is seven over seven you get,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:39.200000,00:19:46.500000,,pause filler thirteen over seven y because that's just adding the six and the seven,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:46.500000,00:19:47.900000,,and you keep the seven on the bottom,,,,,ER,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:49,00:19:51.600000,,and then you do the same thing we've been doing with all of them,,,,,EX,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:19:51.600000,00:19:55.400000,,you just multiply negative eighty-six by seven divided by thirteen,,,,,,,SP,,,,,,,,,,,IDQ
8,2,T1 ,7,0.0,2,00:19:59.700000,00:20:01.100000,divided by thirteen,,,,,CA,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:20:01.300000,00:20:01.500000,,yeah,,,,,,,,,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:20:04.200000,00:20:05.700000,it's six,,,,,,,,,A,,,,,,,,,,
8,2,T1 ,7,0.0,2,00:20:06.800000,00:20:07.200000,,awesome,,,,,,,CF,,,,UL,,,,,,,
8,2,T1 ,7,0.0,2,00:20:18.600000,00:20:19.100000,,oh there we go okay so,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:20:22.700000,00:25:08,,,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:20:22.900000,00:20:25,,okay this is yeah okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:20:26,00:20:28.700000,,so let's see,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:20:32.700000,00:20:36,,so this is eleven over one,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:20:36.400000,00:21:02.400000,,just to make that that's also thirty-three over three if you want to have it for this three over here,,,,,,,SP,,,,,,,,,,,IDQ
8,2,T1 ,8,0.0,1,00:21:12.500000,00:21:27.700000,what in the world so three seventeen on both sides,,,,,OSQ,,,,SP,,,,,,,,,,
8,2,T1 ,8,0.0,1,00:21:30.800000,00:21:49.200000,,okay so you have on this side negative one hundred minus eleven x equals ten over three x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:22:01.100000,00:22:16.200000,,okay so you can't do that because one hundred doesn't have I'm sorry one hundred doesn't have an x connected to it,,,,,ER,,,,,,,,,,,,,IDA
8,2,T1 ,8,0.0,3,00:22:16.700000,00:22:21.700000,,so you want to get this over that side,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:22:23.500000,00:22:28.600000,,so you would add put that to both sides,,,,,,,SP,,,,,,,,,,,IDQ
8,2,T1 ,8,0.0,5,00:22:28.800000,00:22:41.600000,,and remember this eleven is also thirty-three over three,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:22:41.600000,00:22:43,,so you can add it to that,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:22:48.300000,00:22:49.800000,this it's very confusing,,,,,,,,,,,MCRO,,,,,,,,
8,2,T1 ,8,0.0,4,00:22:51.200000,00:23:09,,yeah ten over three x plus,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,4,00:23:10.200000,00:23:11.800000,you said you go to (inaudible) right,,,,,OSQ,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,4,00:23:11.800000,00:23:12.100000,,yeah,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,4,00:23:13,00:23:18.800000,did you all have a carwash the last Sunday I mean the last Saturday,,,,,OSQ,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,4,00:23:20.500000,00:23:20.700000,,did we,,,OSQ,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:20.700000,00:23:22.300000,they said a sophomore carwashed,,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:23.200000,00:23:23.900000,,I have no idea,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:25.800000,00:23:39.100000,,x and then that's a plus,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:39.700000,00:23:41.700000,this time would face,,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:42.100000,00:23:48.400000,,oh yeah huh thirty-three over three x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,6,00:23:48.900000,00:23:50.500000,,so can we do that,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:23:51.200000,00:23:54.900000,thirty-three times x thirty-three times,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:23:54.900000,00:23:58.800000,,that's ten over three x plus thirty-three over three x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:24:01.500000,00:24:05.300000,three goes into ten three times,,,,,,,,,SP,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:24:05.700000,00:24:07,,no it's just plus,,,,,,,IF,,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:24:08.600000,00:24:12.100000,,so you just get forty-three over three x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,2,00:24:13.400000,00:24:14,that's the answer,,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:14.800000,00:24:27.800000,,and also you have negative one hundred equals forty-three over three x,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:29.900000,00:24:40.600000,,and then you multiply it at this I mean you divide this by forty-three over three,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:40.600000,00:24:43.400000,,and you have negative one hundred,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:43.500000,00:24:46.500000,,and that's negative one hundred I promise,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:46.500000,00:24:47.400000,,oh Jesus,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:48.200000,00:24:49.700000,,is it possible to write with these,,,OSQ,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:24:53,00:25:03.600000,,so one hundred times that's times three over,,,,,,,SP,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:25:04.300000,00:25:05.700000,they're coming to you right now,,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:25:05.700000,00:25:06,,okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:25:09.700000,00:25:10.900000,,time,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,3,00:25:11.900000,00:25:12.200000,,okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:25:33.100000,00:25:33.200000,,okay,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:25:37.500000,00:25:41,,pause filler to the other room,,,,,,,,,,,,,,,,,,
8,2,T1 ,8,0.0,5,00:25:54.300000,00:25:55.900000,,I'm just really bad at drawings,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:26:28.300000,00:26:36.600000,,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:26:28.800000,00:26:29.900000,,got the Skittles again,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:26:32.200000,00:26:34.600000,just like the last time,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:26:44.700000,00:26:47.900000,is there that pause filler three,,,,CA,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:26:56.500000,00:32:04.500000,,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:26:58.700000,00:27:04.800000,this is better than the last time,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:05.400000,00:27:05.600000,,yeah,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:06.300000,00:27:08.200000,there was a lot questions,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:08.200000,00:27:13,,the last time was like two hours I think,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:13.400000,00:27:17.800000,it was the same the last time,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:21.100000,00:27:21.300000,,really,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:23,00:27:44.800000,(inaudible) some are as easy as one two three,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,Na,00:27:45.300000,00:27:49,so we got this (inaudible) break,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:27:49,00:28:04.200000,but this are so okay I used to (inaudible) laptop just sort of,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:04.200000,00:28:05.600000,I (inaudible) a laptop so to speak,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:05.900000,00:28:10,so backwards that they pay,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:10,00:28:13.700000,,yeah they were using this computers over here,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:13.700000,00:28:15.200000,,but they stopped working,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:15.200000,00:28:19.600000,,so they have to get the actual mac over here,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:19.600000,00:28:20.700000,I dropped my phone,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:20.700000,00:28:23.500000,but it didn't crack,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:24,00:28:31.200000,I was surprised I was for sure (inaudible),,,,,,,,,,,,,,SD,,,,,
8,2,S2 ,,,0,00:28:32.300000,00:28:44.800000,but they saw it I thought down the steps the steps that we walked out,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:44.900000,00:28:46.600000,,uh-huh whoops,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,0,00:28:47.300000,00:28:51.500000,but then I had to put my face on it,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:28:53.400000,00:28:58.300000,but I'm trying to wipe it off again,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:28:58.400000,00:29:03.100000,oh I was like oh god,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:03.100000,00:29:10.400000,but it didn't crack I was like (inaudible),,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:10.500000,00:29:10.600000,,yeah,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:11.200000,00:29:19.500000,this Skittle has a hole in it,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:19.600000,00:29:19.800000,,a hell,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,1,00:29:22.900000,00:29:24.200000,,some of mind are cracked though,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,1,00:29:24.600000,00:29:25.200000,,it's a norm,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,1,00:29:28.700000,00:29:31.100000,they put (inaudible) into Skittles,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,1,00:29:33.200000,00:29:34.700000,they talked about with this hole,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:35.300000,00:29:55.400000,,put better real shit than there yeah,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:55.800000,00:29:58.100000,I wonder how many minutes the more they gave us,,,,,,,,,,,,,,SD,,,,,
8,2,S2 ,,,4,00:29:58.700000,00:29:59,,yeah,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:29:59.900000,00:30:04.600000,just second just called a time to skedaddle,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,4,00:30:04.800000,00:30:08.500000,,might be twenty minutes or so,,,,,,,,,,,,,,,,,,IDE
8,2,S2 ,,,4,00:30:09,00:30:12.400000,,no I might try to more quickly,,,,,,,,,,,,,,,,,,IDQ
8,2,S2 ,,,2,00:30:16.200000,00:30:27,the blue ones are really stout,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:30:29,00:30:29.300000,,really,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:30:33.300000,00:30:34.500000,,oh yeah huh,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:30:43.500000,00:30:57.300000,,yeah what the hell is a melon berry,,,,OSQ,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:31:01.900000,00:31:04.700000,oh what is berry punch,,,,OSQ,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:31:08.200000,00:31:11.300000,only one (inaudible) wild cherry strawberry and raspberry,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:31:14.900000,00:31:17.200000,,like melons are not berry,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:31:17.200000,00:31:20.800000,,you can't make something and say yeah it's a melon berry,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:31:20.800000,00:31:21.900000,,that's not a thing no,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:23.100000,00:31:24.300000,or berry punch,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:24.600000,00:31:24.900000,,yeah,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:25.600000,00:31:27.500000,cherry is definitely not a berry,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:27.800000,00:31:30.500000,rhymes rhymes really well,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:30.500000,00:31:36.200000,I think Skittles (inaudible) company M&amp;M's,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:36.200000,00:31:37.300000,,yeah Skittles,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:37.500000,00:31:39.100000,,I don't know,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:40.700000,00:31:41.400000,,let's see,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:41.400000,00:31:49.900000,,I don't think they're on the same company but like,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:49.900000,00:31:52.800000,they don't belong to the same company,,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:31:52.900000,00:31:59.100000,,yeah but like yeah it's a pretty big rip off,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:32:00.500000,00:32:03.500000,,they totally stole the entire idea,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,2,00:32:06.400000,00:32:08.400000,,well there we go,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,1,00:32:42.200000,00:32:48.400000,,and this text should be green okay yeah all right,,,,,,,,,,,,,,,,,,
8,2,S2 ,,,5,00:32:48.400000,00:32:55.100000,,so yeah I'll be solving problems and,,,,,,,,,,,,,,,,,,
8,2,T2 ,8,1.0,6,00:32:59.900000,00:40:00.900000,,,,,,,,,,,,,,,,,,,,
8,2,T2 ,1,1.0,Na,00:33:10.500000,00:33:23.700000,,,,,,,,,,,,,,,,,,,,
8,2,T2 ,2,1.0,Na,00:33:24.200000,00:34:10.200000,,,,,,,,,,,,,,,,,,,,
8,2,T2 ,2,1.0,Na,00:33:25.200000,00:33:27.500000,,all right okay okay so let's,,,,,,,,,,,,,,,,,,
